samp_id,project_code,coord_y,coord_x,datetime,samp_wdepth_cm,samp_notes,tp_mgkg,m3_p_mgkg,m3_fe_mgkg,m3_al_mgkg,spsc_mgkg,wex_po4_mgkg,soil_primary_flag,soil_primary_flag_details
S03745,VANO,41.484697,-83.90966,7/31/2024 12:40,0,NA,615.7,105.358,202.023,898.954,9.038,2.346,1,soil_ec_uscm_ATT_flag
S03746,VANO,41.484755,-83.909945,7/31/2024 12:44,6,NA,152.42,5.373,660.096,800.831,123.116,0.731,1,m3_fe_mgkg_ATT_flag
S03747,VANO,41.484143,-83.909932,7/31/2024 12:48,0,NA,273.657,7.58,427.57,450.701,67.836,0.421,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03748,VANO,41.484048,-83.909745,7/31/2024 12:50,0,NA,352.948,47.614,185.945,973.836,74.49,0.414,1,"soil_pH_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03749,VANO,41.484047,-83.909547,7/31/2024 12:54,8,NA,388.24,55.684,605.402,1275.991,124.331,0.428,1,"m3_fe_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03750,VANO,41.482445,-83.909977,7/31/2024 13:01,2,NA,92.82,3.425,111.95,748.781,88.743,0.118,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03751,VANO,41.481285,-83.908968,7/31/2024 13:05,0,NA,316.712,13.211,352.594,785.354,96.478,0.104,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03752,VANO,41.480517,-83.908985,7/31/2024 13:08,0,NA,1780.967,29.323,2982.417,180.257,156.471,0.336,1,"tp_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03753,VANO,41.480358,-83.909475,7/31/2024 13:11,0,NA,338.577,10.825,310.512,189.953,28.173,0.115,1,"wex_nh3_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03754,VANO,41.480345,-83.909725,7/31/2024 13:17,0,NA,378.144,22.186,183.933,733.601,72.224,0.67,1,"wex_po4_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03755,WEIP,41.428308,-84.402038,8/1/2024 12:49,0,Composite,327.806,4.385,133.924,628.063,75.139,0.103,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03756,WEIP,41.428282,-84.40169,8/1/2024 12:51,0,Composite,397.758,10.779,119.264,603.542,65.118,0.528,1,wex_po4_mgkg_ATT_flag
S03757,WEIP,41.427678,-84.401135,8/1/2024 12:56,0,Composite,438.79,1.806,75.389,556.376,66.248,0.117,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03758,WEIP,41.427755,-84.400942,8/1/2024 12:57,0,Composite,401.066,22.774,138.501,485.181,40.599,2.364,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03759,WEIP,41.42819,-84.400382,8/1/2024 13:01,0,Composite,392.876,3.997,160.639,638.701,78.228,0.352,1,"soil_ec_uscm_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03760,WEIP,41.428123,-84.40026,8/1/2024 13:05,0,Composite,414.808,9.278,135.977,568.496,63.521,0.516,1,"soil_ec_uscm_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03761,WEIP,41.427962,-84.399325,8/1/2024 13:10,0,Composite,346.127,12.268,143.794,656.358,71.052,1.453,1,wex_po4_mgkg_ATT_flag
S03762,WEIP,41.4281,-84.399252,8/1/2024 13:17,0,NA,382.566,6.972,111.011,544.85,61.731,1.884,1,wex_po4_mgkg_ATT_flag
S03763,WEIP,41.428643,-84.398878,8/1/2024 13:20,0,Composite,286.44,3.052,136.9,818.729,98.529,0.107,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03764,WEIP,41.428782,-84.399065,8/1/2024 13:22,0,NA,412.446,6.993,200.706,704.632,85.02,0.498,1,"soil_ec_uscm_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03765,WEIP,41.428843,-84.400307,8/1/2024 13:27,0,NA,35.246,5.421,330.023,84.389,22.537,0.124,1,"tp_mgkg_RNG_flag, tn_mgkg-below-detection-limit, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03766,WEIP,41.42964,-84.400228,8/1/2024 13:30,0,Composite,626.685,21.399,306.921,617.228,66.458,11.5,1,tn_mgkg_RNG_flag
S03767,WEIP,41.42936,-84.400375,8/1/2024 13:32,0,NA,700.362,43.959,235.441,732.073,53.127,6.824,1,soil_ec_uscm_ATT_flag
S03768,WEIP,41.42985,-84.401408,8/1/2024 13:36,0,NA,341.631,3.977,115.025,674.222,79.801,0.103,1,"soil_ec_uscm_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03769,WEIP,41.430828,-84.401888,8/1/2024 13:44,5,Composite of inside river and side of bank,781.11,34.268,490.339,118.09,6.434,1.818,1,soil_ec_uscm_ATT_flag
S03770,WEIP,41.43053,-84.401763,8/1/2024 13:47,0,NA,903.99,67.668,420.569,129.011,-29.574,5.743,1,"soil_ec_uscm_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03771,MAUR,41.41411,-84.031648,9/5/2024 13:18,20,Composite,567.187,19.211,865.733,86.496,38.644,0.371,1,wex_nh3_mgkg_ATT_flag
S03772,MAUR,41.414103,-84.031262,9/5/2024 13:25,18,NA,625.168,4.332,941.702,62.097,54.927,0.63,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03773,MAUR,41.414223,-84.031145,9/5/2024 13:27,0,Composite,875.941,53.56,366.986,65.648,-25.708,3.456,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03774,MAUR,41.41374,-84.03069,9/5/2024 13:35,0,Composite,1699.99,88.011,423.74,65.169,-57.072,4.949,1,"tp_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03775,MAUR,41.4136,-84.03062,9/5/2024 13:38,0,Composite,705.99,27.672,149.047,189.564,2.343,1.451,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03776,MAUR,41.413282,-84.03032,9/5/2024 13:46,0,Composite,510.118,NA,NA,NA,NA,1.105,1,soil_ec_uscm_RNG_flag
S03777,MAUR,41.41271,-84.026465,9/5/2024 14:01,0,Composite,725.207,89.366,421.054,320.809,-29.224,5.827,1,wex_po4_mgkg_ATT_flag
S03778,MAUR,41.412395,-84.02643,9/5/2024 14:05,0,Composite,536.782,8.159,126.667,388.415,43.449,0.121,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03779,MAUR,41.413043,-84.02608,9/5/2024 14:11,0,Composite,472.163,5.931,140.789,712.571,83.676,0.491,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03780,MAUR,41.413048,-84.026085,9/5/2024 14:11,0,Composite,616.86,10.551,126.783,697.021,76.496,0.301,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03781,MAUR,41.41295,-84.02485,9/5/2024 14:19,0,Composite,561.674,13.56,130.137,651.254,68.418,0.45,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03782,MAUR,41.413085,-84.024938,9/5/2024 14:20,0,Composite,553.738,15.718,142.657,635.397,65.132,0.456,1,soil_ec_uscm_RNG_flag
S03783,MAUR,41.41341,-84.024837,9/5/2024 14:24,0,Composite,1188.58,117.851,899.527,531.374,-7.047,1.512,1,tp_mgkg_RNG_flag
S03784,OTSS,41.424957,-83.740772,10/1/2024 13:48,0,Composite,578.795,56.79,245.835,860.132,55.574,7.659,1,wex_po4_mgkg_ATT_flag
S03785,OTSS,41.425483,-83.741082,10/1/2024 13:56,1,Composite,434.459,2.735,135.418,145.982,21.522,0.491,0,NA
S03786,OTSS,41.425382,-83.741145,10/1/2024 13:58,0,Composite,406.481,4.614,149.94,627.226,75.701,1.278,0,wex_nox_mgkg-below-detection-limit
S03787,OTSS,41.425632,-83.74048,10/1/2024 14:01,0,Composite,544.34,11.209,132.74,106.685,8.388,1.869,0,NA
S03788,OTSS,41.425708,-83.740455,10/1/2024 14:08,5,Composite,543.91,8.8,157.214,12.705,1.312,0.118,1,"m3_al_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03789,OTSS,41.425293,-83.740543,10/1/2024 14:11,0,Composite,564.438,0.738,125.192,69.846,14.212,1.263,1,m3_p_mgkg_RNG_flag
S03790,OTSS,41.425177,-83.740508,10/1/2024 14:13,0,Composite,495.025,2.048,99.494,195.976,25.961,0.481,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03791,OTSS,41.424445,-83.74049,10/1/2024 14:16,0,Composite,548.301,14.622,150.029,365.775,35.68,0.728,0,NA
S03792,OTSS,41.424298,-83.73956,10/1/2024 14:20,0,Composite,500.699,7.352,417.387,963.86,126.418,0.685,0,NA
S03793,OTSS,41.424232,-83.739613,10/1/2024 14:21,0,Composite,645.942,38.852,288.919,775.743,66.209,1.338,0,NA
S03794,OTSS,41.423422,-83.739542,10/1/2024 14:25,0,Composite,651.339,10.199,548.192,1147.321,151.877,0.847,0,wex_nox_mgkg-below-detection-limit
S03795,OTSS,41.423398,-83.739735,10/1/2024 14:28,0,Composite,357.314,5.257,130.183,962.517,112.46,2.134,0,NA
S03796,OTSS,41.423238,-83.7416,10/1/2024 14:36,5,Composite,480.295,1.695,189.579,890.547,111.048,0.57,0,wex_nox_mgkg-below-detection-limit
S03797,OTSS,41.423257,-83.74168,10/1/2024 14:38,0,Composite,822.125,56.299,433.572,988.399,81.186,3.926,0,NA
S03798,OTSS,41.424278,-83.741252,10/1/2024 14:46,0,Composite,530.39,5.896,451.373,891.196,121.413,0.985,0,NA
S03799,OTSS,41.424288,-83.741258,10/1/2024 14:47,0,Composite,515.523,12.849,328.592,886.365,107.108,1.02,0,NA
S03800,SJRE,41.52054,-84.707438,10/8/2024 13:48,0,NA,208.584,6.842,98.9,955.403,108.327,0.523,0,NA
S03801,SJRE,41.520265,-84.707588,10/8/2024 13:51,0,NA,610.268,17.171,181.896,843.945,89.796,0.814,0,NA
S03802,SJRE,41.520008,-84.707367,10/8/2024 13:53,0,NA,483.054,24.916,348.341,312.369,30.232,2.311,0,wex_nox_mgkg-below-detection-limit
S03803,SJRE,41.520112,-84.707292,10/8/2024 13:55,0,NA,455.393,5.377,98.119,803.341,92.29,0.64,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03804,SJRE,41.51987,-84.707365,10/8/2024 13:59,0,NA,614.991,39.229,395.81,645.393,56.783,2.418,0,NA
S03805,SJRE,41.519765,-84.707263,10/8/2024 14:03,0,NA,369.908,20.466,129.169,772.185,75.343,1.426,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03806,SJRE,41.519463,-84.707713,10/8/2024 14:06,0,NA,675.633,70.862,262.062,621.79,15.036,5.403,0,NA
S03807,SJRE,41.519393,-84.70763,10/8/2024 14:08,0,NA,656.187,40.069,218.57,782.931,61.922,2.581,0,wex_nh3_mgkg-below-detection-limit
S03808,SJRE,41.519338,-84.70821,10/8/2024 14:10,0,NA,547.13,88.767,164.581,894.815,23.082,6.732,0,wex_nox_mgkg-below-detection-limit
S03809,SJRE,41.51914,-84.708718,10/8/2024 14:13,0,NA,367.484,4.771,191.565,711.265,87.497,1.621,0,NA
S03810,SJRE,41.518832,-84.708442,10/8/2024 14:16,0,NA,502.384,24.391,79.457,56.5,-13.505,5.517,0,wex_nox_mgkg-below-detection-limit
S03811,SJRE,41.5188,-84.708435,10/8/2024 14:22,0,NA,668.42,74.693,480.309,52.759,-42.047,4.59,1,soil_ec_uscm_RNG_flag
S03812,SJRE,41.518385,-84.70853,10/8/2024 14:25,0,NA,502.442,43.937,369.411,535.963,38.049,2.592,0,NA
S03813,SJRE,41.517222,-84.708495,10/8/2024 14:31,0,NA,816.708,51.73,188.048,785.29,48.842,6.926,0,NA
S03814,SJRE,41.517185,-84.708382,10/8/2024 14:35,0,NA,869.912,70.737,568.817,80.807,-29.971,1.862,0,NA
S03815,SJRE,41.516837,-84.707363,10/8/2024 14:38,0,NA,864.314,69.939,411.361,171.61,-27.464,5.742,1,tn_mgkg_RNG_flag
S03816,SJRE,41.515678,-84.705238,10/8/2024 14:48,0,NA,507.607,18.097,861.141,739.996,114.536,1.136,1,soil_ec_uscm_RNG_flag
S03817,SJRE,41.515597,-84.7051,10/8/2024 14:50,12,NA,643.806,8.202,1948.167,292.176,133.189,0.586,1,"m3_fe_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03818,SJRE,41.515535,-84.705198,10/8/2024 14:53,0,NA,634.891,47.357,338.267,251.051,0.193,7.341,0,NA
S03819,SJRE,41.514695,-84.705487,10/8/2024 14:57,0,NA,583.666,24.046,392.113,661.954,73.662,2.021,0,wex_nox_mgkg-below-detection-limit
S03820,SJRE,41.514637,-84.705788,10/8/2024 14:59,0,NA,685.588,15.259,297.154,706.771,82.338,1.072,1,"tn_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03821,SJRE,41.513808,-84.70521,10/8/2024 15:03,0,NA,395.459,3.618,168.052,626.97,77.67,0.249,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03822,SJRE,41.51369,-84.705098,10/8/2024 15:07,12,NA,670.976,42.151,1212.469,538.8,86.83,0.353,1,m3_fe_mgkg_RNG_flag
S03823,SJRE,41.512582,-84.706265,10/8/2024 15:14,5,NA,698.396,17.646,920.015,53.278,39.401,0.15,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03824,SJRE,41.51294,-84.706292,10/8/2024 15:17,0,NA,579.133,38.84,472.091,29.432,-9.327,2.98,1,"m3_al_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03825,SJRE,41.513808,-84.706428,10/8/2024 15:22,0,NA,821.571,36.359,307.422,472.678,34.93,3.484,0,NA
S03826,SJRE,41.513877,-84.706755,10/8/2024 15:24,0,NA,722.829,19.603,303.568,685.569,75.916,2.375,1,"wex_po4_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03827,SJRE,41.51412,-84.706833,10/8/2024 15:26,0,NA,813.489,18.765,213.093,845.12,90.063,1.308,0,NA
S03828,SJRE,41.514382,-84.706957,10/8/2024 15:29,0,NA,668.666,31.517,191.538,842.455,75.812,4.767,0,wex_nox_mgkg-below-detection-limit
S03829,SJRE,41.514615,-84.707068,10/8/2024 15:32,0,NA,565.737,12.366,160.245,897.957,99.604,0.519,0,wex_nox_mgkg-below-detection-limit
S03830,SJRE,41.515227,-84.707515,10/8/2024 15:36,0,NA,483.985,24.665,246.533,840.489,85.483,0.984,0,wex_nh3_mgkg-below-detection-limit
S03831,SJRE,41.515528,-84.707792,10/8/2024 15:39,0,NA,489.272,31.65,194.59,606.363,48.741,7.67,0,wex_nox_mgkg-below-detection-limit
S03832,SJRE,41.515742,-84.707957,10/8/2024 15:42,0,NA,514.824,76.563,288.294,768.855,27.673,7.107,0,NA
S03833,SJRE,41.516658,-84.709105,10/8/2024 15:55,0,NA,552.135,63.851,193.188,784.563,36.923,7.856,0,NA
S03834,SJRE,41.516733,-84.71008,10/8/2024 16:00,0,NA,389.358,24.376,175.476,916.399,90.554,3.334,0,NA
S03835,SJRE,41.517375,-84.708903,10/8/2024 16:04,0,NA,708.827,48.336,394.094,909.147,77.864,3.222,0,wex_nox_mgkg-below-detection-limit
S03836,SJRE,41.517565,-84.708877,10/8/2024 16:06,0,NA,509.282,25.128,208.255,661.553,62.356,3.812,0,NA
S03837,OAKE,41.023765,-83.684345,10/17/2024 13:51,0,SE of pool 25 Composite,834.465,59.757,284.803,1064.559,78.236,2.901,1,"tn_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03838,OAKE,41.023842,-83.684772,10/17/2024 13:55,0,Composite,1085.162,38.321,611.262,1255.198,139.632,1.629,1,"tp_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03839,OAKE,41.024055,-83.685655,10/17/2024 14:01,0,Composite,731.686,14.595,586.788,1353.925,173.339,0.518,1,"soil_pH_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03840,OAKE,41.023713,-83.686707,10/17/2024 14:05,0,Composite,818.972,15.319,558.279,1388.664,175.025,1.252,1,tn_mgkg_RNG_flag
S03841,OAKE,41.024005,-83.687457,10/17/2024 14:11,0,Composite,715.003,8.16,555.763,1254.95,166.693,0.924,0,wex_nox_mgkg-below-detection-limit
S03842,OAKE,41.023837,-83.688022,10/17/2024 14:13,0,Composite,921.803,25.456,546.93,1260.322,149.524,1.503,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03843,OAKE,41.024182,-83.688177,10/17/2024 14:16,0,Composite,805.3,20.273,360.767,1113.182,127.508,1.277,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03844,OAKE,41.02488,-83.687662,10/17/2024 14:21,0,Composite,731.097,9.442,323.461,905.429,112.42,0.259,0,wex_nox_mgkg-below-detection-limit
S03845,OAKE,41.024715,-83.686595,10/17/2024 14:26,0,Composite,633.026,11.885,247.103,1127.048,131.196,0.516,0,wex_nox_mgkg-below-detection-limit
S03846,OAKE,41.025162,-83.686853,10/17/2024 14:30,0,Composite,625.041,13.33,328.323,1125.607,134.081,0.692,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03847,OAKE,41.02577,-83.687455,10/17/2024 14:34,0,Composite,682.638,15.059,349.087,993.944,118.385,0.442,0,wex_nox_mgkg-below-detection-limit
S03848,OAKE,41.02556,-83.686817,10/17/2024 14:37,0,Composite,767.724,15.675,470.122,1135.311,140.701,0.111,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03849,OAKE,41.02567,-83.686175,10/17/2024 14:41,0,Composite,709.333,4.847,621.287,302.193,64.242,0.144,1,"wex_nh3_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03850,OAKE,41.025195,-83.685888,10/17/2024 14:45,0,Composite,700.836,10.23,502.475,995.627,131.898,0.628,1,"wex_nh3_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03851,OAKE,41.025698,-83.685252,10/17/2024 14:49,0,Composite,579.286,8.377,295.22,902.087,111.539,0.311,0,NA
S03852,OAKE,41.025977,-83.684633,10/17/2024 14:54,0,Composite,732.96,9.072,654.98,766.311,115.169,0.487,1,wex_nh3_mgkg_ATT_flag
S03853,OAKE,41.026655,-83.68442,10/17/2024 15:00,0,Composite,577.057,8.075,291.653,891.965,110.481,1.312,0,NA
S03854,OAKE,41.026432,-83.683047,10/17/2024 15:05,0,Composite,645.558,13.705,537.63,960.265,126.31,0.454,0,NA
S03855,OAKE,41.026787,-83.682412,10/17/2024 15:07,0,Composite,749.692,22.363,325.569,732.345,79.744,1.346,1,tn_mgkg_RNG_flag
S03856,OAKE,41.02696,-83.681997,10/17/2024 15:12,0,Composite,684.542,9.618,448.66,1019.075,132.224,0.318,0,NA
S03857,OAKE,41.026585,-83.681657,10/17/2024 15:15,0,Composite,646.2,7.936,376.571,285.83,45.728,0.844,0,NA
S03858,OAKE,41.025828,-83.682352,10/17/2024 15:18,0,Composite,575.276,13.236,564.695,654.971,93.224,1.314,0,NA
S03859,OAKE,41.025367,-83.682502,10/17/2024 15:21,0,Composite,643.039,22.874,524.037,907.273,110.304,0.837,0,NA
S03860,OAKE,41.025702,-83.682505,10/17/2024 15:24,0,Composite,854.535,41.344,312.378,1103.586,102.657,2.782,1,tn_mgkg_RNG_flag
S03861,OAKE,41.026067,-83.683418,10/17/2024 15:27,0,Composite,591.687,9.04,478.235,474.692,71.935,1.196,1,wex_nox_mgkg_ATT_flag
S03862,OAKE,41.025905,-83.684027,10/17/2024 15:30,0,Composite,650.127,11.943,426.571,838.186,107.907,0.117,1,"wex_nox_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S03863,OAKE,41.02551,-83.684593,10/17/2024 15:34,0,Composite,784.318,9.617,190.909,95.98,11.971,2.179,1,"tn_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03864,OAKE,41.025023,-83.68472,10/17/2024 15:46,0,Composite,684.067,14.157,385.233,1075.104,130.606,0.832,1,tn_mgkg_ATT_flag
S03865,OAKE,41.024612,-83.685292,10/17/2024 15:52,8,Composite,544.477,13.509,911.085,937.354,144.548,0.714,0,NA
S03866,OAKE,41.024352,-83.684733,10/17/2024 16:02,8,Composite,572.442,22.276,710.77,937.269,124.682,1.084,1,tn_mgkg_ATT_flag
S03867,OAKW,41.023948,-83.698207,10/18/2024 13:40,0,Composite,1251.502,86.508,1442.083,135.591,8.889,0.691,1,"tp_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03868,OAKW,41.023938,-83.698203,10/18/2024 13:43,0,Composite,925.339,21.049,273.854,477.219,48.903,3.957,1,tn_mgkg_RNG_flag
S03869,OAKW,41.024032,-83.696502,10/18/2024 13:48,5,Composite,869.961,20.355,1298.273,808.004,144.284,0.563,1,"m3_fe_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03870,OAKW,41.023442,-83.696118,10/18/2024 13:58,12,Rocky bed difficult to sample. Managed to get a few cm. Composite,766.516,14.158,2894.562,162.252,164.705,0.272,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03871,OAKW,41.023773,-83.695252,10/18/2024 14:05,0,Composite,1004.394,33.005,445.099,1016.657,108.362,1.417,1,"tp_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03872,OAKW,41.023998,-83.69441,10/18/2024 14:08,0,Composite,1026.036,43.398,489.262,1205.699,122.118,2.506,1,tp_mgkg_RNG_flag
S03873,OAKW,41.02359,-83.694173,10/18/2024 14:22,2,Next to staff gauge Composite,1001.496,29.133,1253.688,990.593,154.002,0.898,1,"tp_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03874,OAKW,41.024002,-83.69323,10/18/2024 14:35,0,Composite,814.602,35.829,490.409,1147.498,123.068,0.849,0,NA
S03875,OAKW,41.023793,-83.693008,10/18/2024 14:38,0,Composite,1076.886,77.562,334.482,956.726,50.8,3.985,1,"tp_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03876,OAKW,41.024138,-83.692613,10/18/2024 14:45,0,Composite,947.427,27.244,434.32,1085.252,121.402,2.157,0,wex_nox_mgkg-below-detection-limit
S03877,OAKW,41.023625,-83.692805,10/18/2024 14:50,0,Composite,975.813,45.469,457.524,1315.121,130.853,2.004,0,NA
S03878,OAKW,41.023377,-83.692522,10/18/2024 14:54,0,Composite,1134.117,22.298,645.23,965.614,124.287,1.751,1,tp_mgkg_RNG_flag
S03879,OAKW,41.023612,-83.692358,10/18/2024 14:57,0,Composite,988.641,35.094,286.924,1153.822,113.265,1.741,0,NA
S03880,OAKW,41.023555,-83.691998,10/18/2024 14:59,0,Composite,946.218,31.317,500.948,1240.77,138.873,3.545,1,tn_mgkg_RNG_flag
S03881,OAKW,41.024172,-83.691902,10/18/2024 15:04,0,Composite,1098.818,18.638,463.788,1221.661,147.301,1.431,1,tp_mgkg_RNG_flag
S03882,OAKW,41.024088,-83.691282,10/18/2024 15:08,0,Composite,838.345,14.473,451.739,1221.997,150.838,0.714,0,NA
S03883,OAKW,41.023817,-83.691647,10/18/2024 15:11,0,Composite,823.815,49.693,217.359,1080.263,86.369,2.514,0,wex_nox_mgkg-below-detection-limit
S03884,OAKW,41.023798,-83.690957,10/18/2024 15:14,0,Composite,925.857,32.557,250.011,1103.351,107.965,1.015,0,NA
S03885,OAKW,41.023967,-83.690628,10/18/2024 15:17,0,Composite,763.854,20.717,430.804,1220.454,143.257,3.272,1,wex_po4_mgkg_ATT_flag
S03886,OAKW,41.023783,-83.68995,10/18/2024 15:28,8,Composite,572.691,5.392,1360.485,1238.932,212.168,0.182,1,"m3_fe_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03887,OAKW,41.023537,-83.690192,10/18/2024 15:37,0,Composite,954.036,34.864,264.415,1191.09,116.528,4.1,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03888,OAKW,41.023508,-83.690377,10/18/2024 15:39,0,Composite,1225.276,13.466,288.706,992.778,116.501,1.398,1,tp_mgkg_RNG_flag
S03889,OAKW,41.023152,-83.690047,10/18/2024 15:42,0,Composite,638.171,9.212,390.436,1142.707,143.601,0.771,0,wex_nox_mgkg-below-detection-limit
S03890,OAKW,41.02302,-83.690505,10/18/2024 15:45,0,Composite,1118.059,21.86,404.907,1225.567,141.268,1.409,1,tp_mgkg_RNG_flag
S03891,OAKW,41.023013,-83.690943,10/18/2024 15:48,0,Composite,2584.827,39.596,299.333,1007.474,92.647,3.581,1,tp_mgkg_ATT_flag
S03892,OAKW,41.023493,-83.69123,10/18/2024 15:52,0,Composite,797.22,17.269,491.133,1180.361,145.441,0.939,1,wex_nh3_mgkg_ATT_flag
S03893,OAKW,41.023045,-83.691742,10/18/2024 15:56,0,Composite,968.994,36.422,403.242,1133.847,116.083,3.32,0,NA
S03894,OAKW,41.02319,-83.693477,10/18/2024 16:01,0,Composite,1592.864,38.263,469.706,1062.609,109.742,2.942,1,tp_mgkg_RNG_flag
S03895,OAKW,41.02309,-83.694138,10/18/2024 16:04,0,Composite,1411.083,80.887,421.241,973.256,54.176,7.127,1,tp_mgkg_RNG_flag
S03896,OAKW,41.02318,-83.694832,10/18/2024 16:07,0,Composite,967.041,34.076,408.19,912.278,93.263,2.886,1,"tn_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03897,FORB,41.221117,-84.670217,10/24/2024 14:24,0,Composite,822,32.456,516.187,907.988,100.369,1.633,1,wex_nox_mgkg_ATT_flag
S03898,FORB,41.221132,-84.670663,10/24/2024 14:28,0,Composite,509,17.725,403.184,880.105,105.643,1.241,0,NA
S03899,FORB,41.22111,-84.671023,10/24/2024 14:31,0,Composite,486,12.774,514.932,940.446,123.708,0.529,1,"wex_nh3_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03900,FORB,41.220963,-84.670938,10/24/2024 14:37,0,Composite,706,56.622,285.455,507.091,17.402,5.812,0,wex_nox_mgkg-below-detection-limit
S03901,FORB,41.221723,-84.671878,10/24/2024 14:54,0,Composite,677,84.892,421.433,47.525,-56.106,9.034,1,m3_al_mgkg_RNG_flag
S03902,FORB,41.22152,-84.67185,10/24/2024 14:59,0,Composite,645,61.022,448.864,42.818,-31.258,3.915,1,m3_al_mgkg_RNG_flag
S03903,FORB,41.221308,-84.672668,10/24/2024 15:05,0,Composite,299,3.469,120.643,784.236,93.251,0.225,0,wex_nox_mgkg-below-detection-limit
S03904,FORB,41.22047,-84.670472,10/24/2024 15:17,0,Composite,347,9.717,136.05,1090.72,123.046,0.644,0,wex_nox_mgkg-below-detection-limit
